#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
RETN	rosiglitazone	976476	-100077998	ENSP00000221515	77998	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.876	0.987
ALPP	retinoic acid	993237	-100005538	ENSP00000375881	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
BDNF	PSEN1	997640	985250	ENSP00000414303	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.886	0.886
FASN	CYP7A1	982808	982436	ENSP00000304592	ENSP00000301645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
COG2	APOA1	989306	977122	ENSP00000355629	ENSP00000236850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.788	0.788
GAPDH	glucose	976853	-100000206	ENSP00000229239	206	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.847	0.866
MMP9	ESR1	990537	976039	ENSP00000361405	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
ICAM1	VWF	979476	978701	ENSP00000264832	ENSP00000261405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.751	0.750
CD68	atorvastatin	977716	-100002250	ENSP00000250092	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.817	0.817
APOC2	APOB	977868	977017	ENSP00000252490	ENSP00000233242	0.000	0.000	0.000	0.000	0.155	0.000	0.900	0.610	0.962
VTN	SERPINE1	976729	976602	ENSP00000226218	ENSP00000223095	0.000	0.000	0.000	0.000	0.000	0.993	0.900	0.946	0.999
A2M	APOH	984997	976037	ENSP00000323929	ENSP00000205948	0.000	0.000	0.000	0.000	0.309	0.000	0.000	0.379	0.542
TNF	CRP	995272	978101	ENSP00000392858	ENSP00000255030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
FN1	PPARG	987830	981074	ENSP00000346839	ENSP00000287820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
ICAM1	VTN	979476	976729	ENSP00000264832	ENSP00000226218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.534	0.534
PPARA	fluvastatin	979024	-100003403	ENSP00000262735	3403	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.826	0.826
TSPO	LRP2	985548	979259	ENSP00000328973	ENSP00000263816	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
VEGFA	POMC	990487	979448	ENSP00000361125	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
UBC	PPARG	987558	981074	ENSP00000344818	ENSP00000287820	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.204	0.678
ACE	GAPDH	981253	976853	ENSP00000290866	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
HP	STAT3	988021	979431	ENSP00000348170	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
TGFBI	IL1B	997875	979165	ENSP00000416330	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.751	0.750
VEGFA	SELP	990487	979231	ENSP00000361125	ENSP00000263686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.906	0.906
APOE	RETN	977866	976476	ENSP00000252486	ENSP00000221515	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
ALPL	NGF	991077	989928	ENSP00000363965	ENSP00000358525	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.528	0.528
TF	Id-l	979511	-100087284	ENSP00000264998	87284	0.000	0.000	0.000	0.000	0.000	0.633	0.000	0.000	0.633
CCR2	SELP	981341	979231	ENSP00000292301	ENSP00000263686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.469	0.469
CCNA2	AKT1	980270	980037	ENSP00000274026	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
IDE	TGFB1	979701	976503	ENSP00000265986	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
TF	calcium	979511	-100000271	ENSP00000264998	271	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.427	0.940
UBA52	APOE	994748	977866	ENSP00000388107	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
LPA	LRP2	984691	979259	ENSP00000321334	ENSP00000263816	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.379	0.748
MME	estrogen	988880	-100003054	ENSP00000353679	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.819	0.819
F7	APOE	991234	977866	ENSP00000364731	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
NOS3	PPARG	981930	981074	ENSP00000297494	ENSP00000287820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
CTSB	BACE1	987186	984380	ENSP00000342070	ENSP00000318585	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.526	0.526
CASP3	MPO	983604	976656	ENSP00000311032	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
NPC1L1	bile salt	981169	-100000303	ENSP00000289547	303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.867	0.867
PNLIP	APOA1	989863	977122	ENSP00000358223	ENSP00000236850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
VWF	monensin	978701	-100004242	ENSP00000261405	4242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
POMC	AAAS	979448	976060	ENSP00000264708	ENSP00000209873	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
APOE	CSN1S1	977866	977556	ENSP00000252486	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
ESR2	estrogen	987437	-100003054	ENSP00000343925	3054	0.000	0.000	0.000	0.000	0.000	0.800	0.900	0.958	0.999
ENSG00000228978	VTN	994872	976729	ENSP00000389265	ENSP00000226218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
CETP	cholestery.eat.	975995	-100078971	ENSP00000200676	78971	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.458	0.944
cholesterol	cholestery.eat.	-100000304	-100078971	304	78971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.950	0.950
CYP3A4	TSPO	986634	985548	ENSP00000337915	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.532	0.532
ALPP	LPL	993237	983439	ENSP00000375881	ENSP00000309757	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
LPA	MTTP	984691	979623	ENSP00000321334	ENSP00000265517	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
NOX1	VCAM1	990672	981518	ENSP00000362057	ENSP00000294728	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.319	0.927
IL10	ABCA1	997416	991058	ENSP00000412237	ENSP00000363868	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.835	0.835
NR1H2	T0901317	977993	-100447912	ENSP00000253727	447912	0.000	0.000	0.000	0.000	0.000	0.900	0.800	0.811	0.996
A2M	GAB2	984997	982538	ENSP00000323929	ENSP00000302452	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.260	0.921
SCD	oxygen	990112	-100000977	ENSP00000359380	977	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.412	0.939
FGF1	ACE	986703	981253	ENSP00000338548	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
APOA2	formate	989579	-100000283	ENSP00000356969	283	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.120	0.909
bile salt	fenofibrate	-100000303	-100003339	303	3339	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
DIF	VTN	995928	976729	ENSP00000398698	ENSP00000226218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
GPX1	IL6	996877	978411	ENSP00000407375	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.924	0.925
MMP9	CTSB	990537	987186	ENSP00000361405	ENSP00000342070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.534	0.534
PTGS2	oleic acid	989478	-100000965	ENSP00000356438	965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.856	0.856
STAT1	LEP	988984	983804	ENSP00000354394	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.878	0.878
CLU	KNG1	984035	979518	ENSP00000315130	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.145	0.908
SOD2	atorvastatin	986537	-100002250	ENSP00000337127	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.827	0.827
APOA1	simvastatin	977122	-100054454	ENSP00000236850	54454	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.369	0.935
SAR1B	cholesteryl fo.	980765	-100165217	ENSP00000282606	165217	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
F2	ABHD6	983286	981683	ENSP00000308541	ENSP00000295962	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	0.463
IL8	SELP	983025	979231	ENSP00000306512	ENSP00000263686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.653	0.653
LPL	triacylglycerol	983439	-105460048	ENSP00000309757	5460048	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.972	0.997
CALM1	APOH	988220	976037	ENSP00000349467	ENSP00000205948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
TLR4	CCL2	990907	976702	ENSP00000363089	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.656	0.655
CYP3A4	ACHE	986634	982645	ENSP00000337915	ENSP00000303211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.462
MMP1	heparin	984861	-153477714	ENSP00000322788	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.836	0.949
FASN	glucose	982808	-100000206	ENSP00000304592	206	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.619	0.666
APP	IL6	980902	978411	ENSP00000284981	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.867	0.867
FGF1	AKT1	986703	980037	ENSP00000338548	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.916	0.916
ALPP	REV3L	993237	988579	ENSP00000375881	ENSP00000351697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.788	0.788
OLR1	CRP	983356	978101	ENSP00000309124	ENSP00000255030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.886	0.886
PLG	FGF2	983339	979406	ENSP00000308938	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.761	0.761
ALB	LOX	981665	976940	ENSP00000295897	ENSP00000231004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
PTGS2	STAT1	989478	988984	ENSP00000356438	ENSP00000354394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.469	0.469
LDLR	dibutyryl.c A.	977858	-100002460	ENSP00000252444	2460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.812	0.812
LIPC	heparin	982096	-153477714	ENSP00000299022	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.446	0.446
LDLRAP1	PCSK9	990980	982644	ENSP00000363458	ENSP00000303208	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
CYP7A1	bile salt	982436	-100000303	ENSP00000301645	303	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.977	0.980
NOX1	CYBA	990672	978755	ENSP00000362057	ENSP00000261623	0.000	0.000	0.000	0.000	0.000	0.621	0.800	0.965	0.997
AGT	SELP	989305	979231	ENSP00000355627	ENSP00000263686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.477	0.477
GPX4	APOE	987730	977866	ENSP00000346103	ENSP00000252486	0.000	0.000	0.000	0.000	0.066	0.000	0.000	0.424	0.426
SELP	GAPDH	979231	976853	ENSP00000263686	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.419
POMC	cholesterol	979448	-100000304	ENSP00000264708	304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
WDFY2	CAT	981996	977282	ENSP00000298125	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
CHAT	retinoic acid	986533	-100005538	ENSP00000337103	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.827	0.827
LDLCQ3	EEF1A2	981082	976265	ENSP00000287936	ENSP00000217182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.789	0.788
LEP	estradiol	983804	-100000450	ENSP00000312652	450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.897	0.897
NR1H4	LPL	984066	983439	ENSP00000315442	ENSP00000309757	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.481	0.480
F3	TSPO	986227	985548	ENSP00000334145	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
AKT1	IDE	980037	979701	ENSP00000270202	ENSP00000265986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.499	0.499
NOX1	AGT	990672	989305	ENSP00000362057	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.448	0.449
NOX4	TGFB1	979160	976503	ENSP00000263317	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.867	0.867
ALPL	JUN	991077	990315	ENSP00000363965	ENSP00000360266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
CCR2	CD4	981341	975741	ENSP00000292301	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
IL1B	estradiol	979165	-100000450	ENSP00000263341	450	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.869	0.959
TNF	F3	995272	986227	ENSP00000392858	ENSP00000334145	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.916	0.916
DIF	REN	995928	980138	ENSP00000398698	ENSP00000272190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.906	0.906
REV3L	CSN1S1	988579	977556	ENSP00000351697	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.542	0.542
BDNF	ESR1	997640	976039	ENSP00000414303	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.430	0.769
HP	LTF	988021	976972	ENSP00000348170	ENSP00000231751	0.000	0.000	0.000	0.000	0.194	0.000	0.000	0.563	0.624
LPL	APOA5	983439	976779	ENSP00000309757	ENSP00000227665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.675	0.675
ENSG00000228978	NOX1	994872	990672	ENSP00000389265	ENSP00000362057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.476	0.476
ALPP	cholesterol	993237	-100000304	ENSP00000375881	304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.579	0.579
PRNP	retinoic acid	992007	-100005538	ENSP00000368748	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.800	0.824
IGF1	CRP	982571	978101	ENSP00000302665	ENSP00000255030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.563
MGC22357	INS	996850	988146	ENSP00000407164	ENSP00000348986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
IL6	CCL2	978411	976702	ENSP00000258743	ENSP00000225831	0.000	0.000	0.000	0.000	0.355	0.000	0.000	0.965	0.976
HPR	APOH	994481	976037	ENSP00000386047	ENSP00000205948	0.000	0.000	0.000	0.000	0.289	0.000	0.000	0.379	0.529
MMP1	LEP	984861	983804	ENSP00000322788	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.844	0.844
NGF	A2M	989928	984997	ENSP00000358525	ENSP00000323929	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.847	0.938
VEGFA	TSPO	990487	985548	ENSP00000361125	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.786	0.786
DIF	nitric oxide	995928	-100145068	ENSP00000398698	145068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.939	0.939
ENSG00000231268	CD36	995396	983238	ENSP00000393994	ENSP00000308165	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
TLR4	SCARB2	990907	979489	ENSP00000363089	ENSP00000264896	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.906	0.906
CYP2D7P1	PLA2G1B	996706	983762	ENSP00000405829	ENSP00000312286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
SELE	PLAT	985890	976427	ENSP00000331736	ENSP00000220809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
angiotensin II	simvastatin	-100025476	-100054454	25476	54454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
COG2	PCSK9	989306	982644	ENSP00000355629	ENSP00000303208	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.658	0.657
CD68	GAPDH	977716	976853	ENSP00000250092	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.484	0.484
ACE	MPO	981253	976656	ENSP00000290866	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ALPPL2	retinoic acid	981599	-100005538	ENSP00000295453	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
LCAT	Id-l	979296	-100087284	ENSP00000264005	87284	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.558	0.558
FTH1	PON1	980238	976554	ENSP00000273550	ENSP00000222381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
COG2	LEP	989306	983804	ENSP00000355629	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	0.465
JUN	CSN1S1	990315	977556	ENSP00000360266	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.892	0.892
LEP	REN	983804	980138	ENSP00000312652	ENSP00000272190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.612	0.611
AGER	CCL2	995679	976702	ENSP00000396679	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
DIF	COL18A1	995928	988745	ENSP00000398698	ENSP00000352798	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
CD40LG	INS	990190	988146	ENSP00000359663	ENSP00000348986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
PLG	GAPDH	983339	976853	ENSP00000308938	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.921	0.922
CALM1	calcium	988220	-100000271	ENSP00000349467	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.974	0.997
guanosine	ketamine	-100000765	-100003821	765	3821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
PTGS2	LDLR	989478	977858	ENSP00000356438	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
IL6	CSN1S1	978411	977556	ENSP00000258743	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
CASP3	8-Br-cAMP	983604	-100001912	ENSP00000311032	1912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
APOE	HMOX1	977866	976158	ENSP00000252486	ENSP00000216117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.469	0.469
NOS3	estrogen	981930	-100003054	ENSP00000297494	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.916	0.916
TF	GAPDH	979511	976853	ENSP00000264998	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.917	0.917
CRP	MPO	978101	976656	ENSP00000255030	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.670	0.669
PPARG	glucose	981074	-100000206	ENSP00000287820	206	0.000	0.000	0.000	0.000	0.000	0.900	0.150	0.756	0.978
CHRNA4	ALB	990084	981665	ENSP00000359285	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ALPP	FTH1	993237	980238	ENSP00000375881	ENSP00000273550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.660	0.659
ESR2	CLU	987437	984035	ENSP00000343925	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
VCAM1	ICAM1	981518	979476	ENSP00000294728	ENSP00000264832	0.000	0.000	0.000	0.573	0.000	0.000	0.900	0.982	0.941
MMP9	PLG	990537	983339	ENSP00000361405	ENSP00000308938	0.000	0.000	0.000	0.000	0.000	0.621	0.900	0.946	0.997
FGF2	ELN	979406	977832	ENSP00000264498	ENSP00000252034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
JUN	SELE	990315	985890	ENSP00000360266	ENSP00000331736	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.511	0.947
REN	TGFB1	980138	976503	ENSP00000272190	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.651	0.651
PTGS2	FGF2	989478	979406	ENSP00000356438	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.902	0.902
NGF	TSPO	989928	985548	ENSP00000358525	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
PNLIP	INS	989863	988146	ENSP00000358223	ENSP00000348986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
LDLR	fluvastatin	977858	-100003403	ENSP00000252444	3403	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.279	0.925
NR1H2	selenomethioni.	977993	-100015103	ENSP00000253727	15103	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.000	0.900
SELE	SERPINE1	985890	976602	ENSP00000331736	ENSP00000223095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
NR1H3	ABCG4	987246	982755	ENSP00000342470	ENSP00000304111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.511	0.512
REV3L	PLG	988579	983339	ENSP00000351697	ENSP00000308938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.543	0.543
SAR1B	B-48	980765	-102744426	ENSP00000282606	2744426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.522	0.522
CFH	NR1H2	989466	977993	ENSP00000356399	ENSP00000253727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
TSPO	SELP	985548	979231	ENSP00000328973	ENSP00000263686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.647	0.647
TSPO	POLD1	985548	978920	ENSP00000328973	ENSP00000262266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.840	0.839
STAT3	TLR2	979431	978531	ENSP00000264657	ENSP00000260010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.431	0.430
APOC1	APOH	977869	976037	ENSP00000252491	ENSP00000205948	0.000	0.000	0.000	0.000	0.719	0.000	0.000	0.273	0.782
CALM3	GFAP	981274	977970	ENSP00000291295	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
STAT3	angiotensin II	979431	-100025476	ENSP00000264657	25476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
AGT	CALM1	989305	988220	ENSP00000355627	ENSP00000349467	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.453	0.453
NR1H4	CYP27A1	984066	978376	ENSP00000315442	ENSP00000258415	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.615	0.615
UBC	LTF	987558	976972	ENSP00000344818	ENSP00000231751	0.000	0.000	0.000	0.000	0.000	0.738	0.000	0.074	0.741
F5	retinoic acid	989540	-100005538	ENSP00000356771	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.700
APOA2	APOA1	989579	977122	ENSP00000356969	ENSP00000236850	0.000	0.000	0.000	0.000	0.886	0.000	0.900	0.858	0.998
FN1	KNG1	987830	979518	ENSP00000346839	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.533	0.950
SERPINE1	fluvastatin	976602	-100003403	ENSP00000223095	3403	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.181	0.915
INS	MMP1	988146	984861	ENSP00000348986	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
CYP3A4	ABCG4	986634	982755	ENSP00000337915	ENSP00000304111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.423	0.423
SOAT1	CYP27A1	989513	978376	ENSP00000356591	ENSP00000258415	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.200	0.829
NOS3	IL6	981930	978411	ENSP00000297494	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.917	0.917
CALM1	cholesterol	988220	-100000304	ENSP00000349467	304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.843	0.843
LPA	APOC3	984691	976781	ENSP00000321334	ENSP00000227667	0.000	0.000	0.000	0.000	0.112	0.000	0.000	0.851	0.858
AKT1	PPARA	980037	979024	ENSP00000270202	ENSP00000262735	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
ABCA1	A2M	991058	984997	ENSP00000363868	ENSP00000323929	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.185	0.913
VLDLR	IL1B	992509	979165	ENSP00000371532	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.809	0.809
TLR2	simvastatin	978531	-100054454	ENSP00000260010	54454	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.818	0.840
PLAT	homocysteine	976427	-100000778	ENSP00000220809	778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
INS	formate	988146	-100000283	ENSP00000348986	283	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.876	0.876
APOE	ESR1	977866	976039	ENSP00000252486	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
PICALM	APOE	987192	977866	ENSP00000342095	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
ALPP	FGF1	993237	986703	ENSP00000375881	ENSP00000338548	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
TLR4	GAPDH	990907	976853	ENSP00000363089	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
MMP9	FGF2	990537	979406	ENSP00000361405	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.927	0.927
LEP	IGF1	983804	982571	ENSP00000312652	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.954	0.954
POLA1	WDFY2	991939	981996	ENSP00000368349	ENSP00000298125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
SOD2	ALPPL2	986537	981599	ENSP00000337127	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
COG2	ABCG8	989306	980149	ENSP00000355629	ENSP00000272286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.466	0.466
CRP	fenofibrate	978101	-100003339	ENSP00000255030	3339	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.851	0.984
CRP	calcium	978101	-100000271	ENSP00000255030	271	0.000	0.000	0.000	0.000	0.000	0.900	0.900	0.400	0.993
PRNP	PSEN2	992007	989326	ENSP00000368748	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.404	0.404
